Fluid,Property,Dataset,#T(K),P(MPa),H2(mol fraction),rho(kg/m3),Z,Visc(Pa s),Thermal Conductivity (W/K/m),Run,JT,w (ms-1),T (  C)
H2-C1,Density,Machad01988,159.214,21.348,0.303,262.786768,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,22.319,0.303,265.7896054,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,23.38,0.303,268.9293061,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,24.578,0.303,272.1817573,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,25.922,0.303,275.5460302,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,27.375,0.303,279.0209157,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,29.035,0.303,282.6455193,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,30.867,0.303,286.4768371,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,32.947,0.303,290.3562477,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,34.82,0.303,293.6166467,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,36.852,0.303,296.9735331,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,39.084,0.303,300.4692978,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,41.619,0.303,304.0640212,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,44.374,0.303,307.8100595,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,46.11,0.303,312.2436719,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,50.023,0.303,314.7185557,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,52.847,0.303,317.8486065,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,55.892,0.303,321.0852483,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,59.205,0.303,324.4241816,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,62.836,0.303,327.8970944,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,66.845,0.303,331.4731147,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,71.185,0.303,335.1756196,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,75.925,0.303,339.0299851,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,81.202,0.303,343.0239099,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,85.005,0.303,345.7594922,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,89.056,0.303,348.5390572,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,93.369,0.303,351.3741434,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,95.67,0.303,352.8143306,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,98.054,0.303,354.2450886,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,65.632,0.6,216.8059583,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,69.462,0.6,223.3127397,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,72.81,0.6,226.9205594,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,80.195,0.6,234.4543498,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,83.309,0.6,237.3879482,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,86.644,0.6,240.3958898,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,89.055,0.6,242.4361868,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,90.295,0.6,243.4654919,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,91.535,0.6,244.5114132,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,40.373,0.813,104.9701091,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,44.567,0.813,110.5825606,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,48.604,0.813,115.5285519,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,52.572,0.813,119.9743709,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,56.65,0.813,124.1848431,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,61.286,0.813,128.6159583,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,66.019,0.813,132.741473,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,71.351,0.813,137.0715341,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,76.614,0.813,141.0131011,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,81.685,0.813,144.5321681,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,86.273,0.813,147.5712241,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,90.49,0.813,150.2039501,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,94.858,0.813,152.7661277,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,98.33,0.813,154.7278033,,,,,,,-113.936
H2-C1,Density,Machad01988,159.214,100.769,0.813,156.0550678,,,,,,,-113.936
H2-C1,Density,Jett1990,273.15,12.8394,0.0465,111.5228737,,,,,,,0
H2-C1,Density,Jett1990,273.15,14.4603,0.0465,127.0429005,,,,,,,0
H2-C1,Density,Jett1990,273.15,16.4186,0.0465,144.7237878,,,,,,,0
H2-C1,Density,Jett1990,273.15,18.8878,0.0465,164.8656551,,,,,,,0
H2-C1,Density,Jett1990,273.15,22.1908,0.0465,187.7978644,,,,,,,0
H2-C1,Density,Jett1990,273.15,26.9437,0.0465,213.9313486,,,,,,,0
H2-C1,Density,Jett1990,273.15,34.3711,0.0465,243.6816577,,,,,,,0
H2-C1,Density,Jett1990,273.15,47.0037,0.0465,277.5720771,,,,,,,0
H2-C1,Density,Jett1990,273.15,69.8804,0.0465,316.1105013,,,,,,,0
H2-C1,Density,Jett1994,142,3.94,0.0465,363.6832925,,,,,,,-131.15
H2-C1,Density,Jett1994,153.3,4.41,0.0465,340.4432683,,,,,,,-119.85
H2-C1,Density,Jett1994,153.507,4.54447,0.0465,340.4586591,,,,,,,-119.643
H2-C1,Density,Jett1994,153.755,4.72268,0.0465,340.45712,,,,,,,-119.395
H2-C1,Density,Jett1994,154.002,4.90862,0.0465,340.4555809,,,,,,,-119.148
H2-C1,Density,Jett1994,154.988,5.65708,0.0465,340.4509637,,,,,,,-118.162
H2-C1,Density,Jett1994,154.99,5.65946,0.0465,340.4509637,,,,,,,-118.16
H2-C1,Density,Jett1994,155.005,5.66879,0.0465,340.4509637,,,,,,,-118.145
H2-C1,Density,Jett1994,157.505,7.56475,0.0465,340.437112,,,,,,,-115.645
H2-C1,Density,Jett1994,157.509,7.56505,0.0465,340.437112,,,,,,,-115.641
H2-C1,Density,Jett1994,160.004,9.45878,0.0465,340.4247994,,,,,,,-113.146
H2-C1,Density,Jett1994,162.499,11.3458,0.0465,340.4109478,,,,,,,-110.651
H2-C1,Density,Jett1994,163.6,4.64,0.0465,315.9719846,,,,,,,-109.55
H2-C1,Density,Jett1994,164.997,13.2425,0.0465,340.3986352,,,,,,,-108.153
H2-C1,Density,Jett1994,167.503,15.1475,0.0465,340.3863226,,,,,,,-105.647
H2-C1,Density,Jett1994,167.506,15.1504,0.0465,340.3863226,,,,,,,-105.644
H2-C1,Density,Jett1994,170.006,17.0567,0.0465,340.3724709,,,,,,,-103.144
H2-C1,Density,Jett1994,172.502,18.9539,0.0465,340.3601583,,,,,,,-100.648
H2-C1,Density,Jett1994,173.2,5.06,0.0465,287.8069222,,,,,,,-99.95
H2-C1,Density,Jett1994,174.003,5.38921,0.0465,287.7792188,,,,,,,-99.147
H2-C1,Density,Jett1994,175.002,20.8436,0.0465,340.3478457,,,,,,,-98.148
H2-C1,Density,Jett1994,175.005,5.81954,0.0465,287.7761407,,,,,,,-98.145
H2-C1,Density,Jett1994,180.001,8.09447,0.0465,287.762289,,,,,,,-93.149
H2-C1,Density,Jett1994,180.003,24.6056,0.0465,340.3232205,,,,,,,-93.147
H2-C1,Density,Jett1994,183.2,5.41,0.0465,239.326077,,,,,,,-89.95
H2-C1,Density,Jett1994,185.001,28.3518,0.0465,340.2985953,,,,,,,-88.149
H2-C1,Density,Jett1994,185.002,10.4326,0.0465,287.7468982,,,,,,,-88.148
H2-C1,Density,Jett1994,187.5,5.51,0.0465,199.3101413,,,,,,,-85.65
H2-C1,Density,Jett1994,187.502,4.74564,0.0465,103.1826293,,,,,,,-85.648
H2-C1,Density,Jett1994,187.9,4.79,0.0465,103.1179882,,,,,,,-85.25
H2-C1,Density,Jett1994,187.999,5.60182,0.0465,199.2793598,,,,,,,-85.151
H2-C1,Density,Jett1994,188.6,5.3,0.0465,158.062946,,,,,,,-84.55
H2-C1,Density,Jett1994,189.001,5.35643,0.0465,158.0198519,,,,,,,-84.149
H2-C1,Density,Jett1994,189.001,5.79559,0.0465,199.2778207,,,,,,,-84.149
H2-C1,Density,Jett1994,189.998,5.50236,0.0465,158.0183129,,,,,,,-83.152
H2-C1,Density,Jett1994,190.001,4.97873,0.0465,103.1826293,,,,,,,-83.149
H2-C1,Density,Jett1994,190.001,5.99261,0.0465,199.2762816,,,,,,,-83.149
H2-C1,Density,Jett1994,190.001,12.7932,0.0465,287.7315075,,,,,,,-83.149
H2-C1,Density,Jett1994,190.003,32.0685,0.0465,340.2755092,,,,,,,-83.147
H2-C1,Density,Jett1994,190.997,5.64952,0.0465,158.0183129,,,,,,,-82.153
H2-C1,Density,Jett1994,192.005,5.79799,0.0465,158.0167738,,,,,,,-81.145
H2-C1,Density,Jett1994,192.494,5.20468,0.0465,103.1810902,,,,,,,-80.656
H2-C1,Density,Jett1994,192.503,6.49783,0.0465,199.2732035,,,,,,,-80.647
H2-C1,Density,Jett1994,194.995,35.7849,0.0465,340.2524231,,,,,,,-78.155
H2-C1,Density,Jett1994,195.001,5.42792,0.0465,103.1795511,,,,,,,-78.149
H2-C1,Density,Jett1994,195.002,7.01236,0.0465,199.2701253,,,,,,,-78.148
H2-C1,Density,Jett1994,195.002,15.1622,0.0465,287.7176558,,,,,,,-78.148
H2-C1,Density,Jett1994,199.998,5.86802,0.0465,103.1780121,,,,,,,-73.152
H2-C1,Density,Jett1994,200.001,8.0614,0.0465,199.263969,,,,,,,-73.149
H2-C1,Density,Jett1994,200.003,6.98848,0.0465,158.0106175,,,,,,,-73.147
H2-C1,Density,Jett1994,200.003,17.5367,0.0465,287.7038042,,,,,,,-73.147
H2-C1,Density,Jett1994,200.003,39.474,0.0465,340.229337,,,,,,,-73.147
H2-C1,Density,Jett1994,204.997,9.12713,0.0465,199.2593518,,,,,,,-68.153
H2-C1,Density,Jett1994,205.003,43.135,0.0465,340.2077899,,,,,,,-68.147
H2-C1,Density,Jett1994,205.005,19.9124,0.0465,287.6899525,,,,,,,-68.145
H2-C1,Density,Jett1994,209.999,10.2073,0.0465,199.2531955,,,,,,,-63.151
H2-C1,Density,Jett1994,210,8.48699,0.0465,158.0029221,,,,,,,-63.15
H2-C1,Density,Jett1994,210.001,22.2869,0.0465,287.6776399,,,,,,,-63.149
H2-C1,Density,Jett1994,210.002,46.7805,0.0465,340.1862429,,,,,,,-63.148
H2-C1,Density,Jett1994,210.609,6.78318,0.0465,103.1733948,,,,,,,-62.541
H2-C1,Density,Jett1994,214.999,11.294,0.0465,199.2470392,,,,,,,-58.151
H2-C1,Density,Jett1994,215.001,24.6586,0.0465,287.6637882,,,,,,,-58.149
H2-C1,Density,Jett1994,215.003,50.4066,0.0465,340.1646959,,,,,,,-58.147
H2-C1,Density,Jett1994,219.997,12.3848,0.0465,199.242422,,,,,,,-53.153
H2-C1,Density,Jett1994,219.999,9.99356,0.0465,157.9967658,,,,,,,-53.151
H2-C1,Density,Jett1994,220.002,7.58074,0.0465,103.1703167,,,,,,,-53.148
H2-C1,Density,Jett1994,220.003,54.0056,0.0465,340.1446879,,,,,,,-53.147
H2-C1,Density,Jett1994,220.004,27.0261,0.0465,287.6514756,,,,,,,-53.146
H2-C1,Density,Jett1994,225.001,29.3929,0.0465,287.639163,,,,,,,-48.149
H2-C1,Density,Jett1994,225.004,13.4821,0.0465,199.2378048,,,,,,,-48.146
H2-C1,Density,Jett1994,225.004,57.5868,0.0465,340.1246799,,,,,,,-48.146
H2-C1,Density,Jett1994,230,8.42177,0.0465,103.1656995,,,,,,,-43.15
H2-C1,Density,Jett1994,230,11.5015,0.0465,157.9890704,,,,,,,-43.15
H2-C1,Density,Jett1994,230.001,14.582,0.0465,199.2331876,,,,,,,-43.149
H2-C1,Density,Jett1994,230.002,61.1438,0.0465,340.104672,,,,,,,-43.148
H2-C1,Density,Jett1994,230.003,31.7536,0.0465,287.6283895,,,,,,,-43.147
H2-C1,Density,Jett1994,235.001,34.1097,0.0465,287.6160769,,,,,,,-38.149
H2-C1,Density,Jett1994,235.003,64.6845,0.0465,340.0862031,,,,,,,-38.147
H2-C1,Density,Jett1994,235.004,15.6843,0.0465,199.2285703,,,,,,,-38.146
H2-C1,Density,Jett1994,239.998,13.0111,0.0465,157.9844532,,,,,,,-33.152
H2-C1,Density,Jett1994,240.001,9.25604,0.0465,103.1641604,,,,,,,-33.149
H2-C1,Density,Jett1994,240.001,13.0125,0.0465,157.9844532,,,,,,,-33.149
H2-C1,Density,Jett1994,240.001,36.459,0.0465,287.6053034,,,,,,,-33.149
H2-C1,Density,Jett1994,240.003,16.7853,0.0465,199.2239531,,,,,,,-33.147
H2-C1,Density,Jett1994,240.005,68.2042,0.0465,340.0677342,,,,,,,-33.145
H2-C1,Density,Jett1994,245,38.7999,0.0465,287.5945299,,,,,,,-28.15
H2-C1,Density,Jett1994,245.003,17.8918,0.0465,199.2193359,,,,,,,-28.147
H2-C1,Density,Jett1994,249.998,10.0842,0.0465,103.1610822,,,,,,,-23.152
H2-C1,Density,Jett1994,250.001,41.1354,0.0465,287.5837564,,,,,,,-23.149
H2-C1,Density,Jett1994,250.003,14.5184,0.0465,157.9782969,,,,,,,-23.147
H2-C1,Density,Jett1994,250.003,14.5199,0.0465,157.9782969,,,,,,,-23.147
H2-C1,Density,Jett1994,250.006,18.9967,0.0465,199.2147187,,,,,,,-23.144
H2-C1,Density,Jett1994,255.001,43.4691,0.0465,287.5729828,,,,,,,-18.149
H2-C1,Density,Jett1994,255.005,20.101,0.0465,199.2116405,,,,,,,-18.145
H2-C1,Density,Jett1994,260,21.2038,0.0465,199.2070233,,,,,,,-13.15
H2-C1,Density,Jett1994,260.001,16.0247,0.0465,157.9736797,,,,,,,-13.149
H2-C1,Density,Jett1994,260.001,45.7897,0.0465,287.5622093,,,,,,,-13.149
H2-C1,Density,Jett1994,260.002,10.9089,0.0465,103.1595432,,,,,,,-13.148
H2-C1,Density,Jett1994,260.002,16.0255,0.0465,157.9736797,,,,,,,-13.148
H2-C1,Density,Jett1994,265.002,22.3077,0.0465,199.2024061,,,,,,,-8.148
H2-C1,Density,Jett1994,265.002,48.105,0.0465,287.5514358,,,,,,,-8.148
H2-C1,Density,Jett1994,269.998,11.7294,0.0465,103.156465,,,,,,,-3.152
H2-C1,Density,Jett1994,270.001,23.4106,0.0465,199.1993279,,,,,,,-3.149
H2-C1,Density,Jett1994,270.002,17.5278,0.0465,157.9690625,,,,,,,-3.148
H2-C1,Density,Jett1994,270.002,50.4093,0.0465,287.5422013,,,,,,,-3.148
H2-C1,Density,Jett1994,273.15,11.9867,0.0465,103.156465,,,,,,,0
H2-C1,Density,Jett1994,273.151,17.9994,0.0465,157.9675234,,,,,,,0.001
H2-C1,Density,Jett1994,273.151,24.1042,0.0465,199.1962498,,,,,,,0.001
H2-C1,Density,Jett1994,273.151,51.8587,0.0465,287.534506,,,,,,,0.001
H2-C1,Density,HernandezGomez2018,240.075,19.891,0.05,220.394,,,,,,,-33.075
H2-C1,Density,HernandezGomez2018,240.075,19.013,0.05,214.425,,,,,,,-33.075
H2-C1,Density,HernandezGomez2018,240.075,18.016,0.05,207.026,,,,,,,-33.075
H2-C1,Density,HernandezGomez2018,240.075,17.021,0.05,198.87,,,,,,,-33.075
H2-C1,Density,HernandezGomez2018,240.075,16.02,0.05,189.762,,,,,,,-33.075
H2-C1,Density,HernandezGomez2018,240.074,15.021,0.05,179.661,,,,,,,-33.076
H2-C1,Density,HernandezGomez2018,240.074,14.016,0.05,168.365,,,,,,,-33.076
H2-C1,Density,HernandezGomez2018,240.074,13.016,0.05,155.953,,,,,,,-33.076
H2-C1,Density,HernandezGomez2018,240.075,12.014,0.05,142.433,,,,,,,-33.075
H2-C1,Density,HernandezGomez2018,240.075,11.011,0.05,128.048,,,,,,,-33.075
H2-C1,Density,HernandezGomez2018,240.076,10.007,0.05,113.159,,,,,,,-33.074
H2-C1,Density,HernandezGomez2018,240.076,9.003,0.05,98.317,,,,,,,-33.074
H2-C1,Density,HernandezGomez2018,240.077,8.004,0.05,84.026,,,,,,,-33.073
H2-C1,Density,HernandezGomez2018,240.077,7.002,0.05,70.478,,,,,,,-33.073
H2-C1,Density,HernandezGomez2018,240.077,6,0.05,57.87,,,,,,,-33.073
H2-C1,Density,HernandezGomez2018,240.077,5.004,0.05,46.287,,,,,,,-33.073
H2-C1,Density,HernandezGomez2018,240.077,3.999,0.05,35.505,,,,,,,-33.073
H2-C1,Density,HernandezGomez2018,240.077,3,0.05,25.62,,,,,,,-33.073
H2-C1,Density,HernandezGomez2018,240.078,1.998,0.05,16.447,,,,,,,-33.072
H2-C1,Density,HernandezGomez2018,240.077,0.999,0.05,7.937,,,,,,,-33.073
H2-C1,Density,HernandezGomez2018,250.047,18.962,0.05,196.737,,,,,,,-23.103
H2-C1,Density,HernandezGomez2018,250.048,18.02,0.05,189.342,,,,,,,-23.102
H2-C1,Density,HernandezGomez2018,250.048,17.022,0.05,180.83,,,,,,,-23.102
H2-C1,Density,HernandezGomez2018,250.047,16.007,0.05,171.395,,,,,,,-23.103
H2-C1,Density,HernandezGomez2018,250.048,15.015,0.05,161.379,,,,,,,-23.102
H2-C1,Density,HernandezGomez2018,250.047,14.017,0.05,150.503,,,,,,,-23.103
H2-C1,Density,HernandezGomez2018,250.047,13.015,0.05,138.84,,,,,,,-23.103
H2-C1,Density,HernandezGomez2018,250.048,12.009,0.05,126.528,,,,,,,-23.102
H2-C1,Density,HernandezGomez2018,250.046,11.012,0.05,113.948,,,,,,,-23.104
H2-C1,Density,HernandezGomez2018,250.046,10.007,0.05,101.135,,,,,,,-23.104
H2-C1,Density,HernandezGomez2018,250.045,9.006,0.05,88.515,,,,,,,-23.105
H2-C1,Density,HernandezGomez2018,250.046,8.002,0.05,76.259,,,,,,,-23.104
H2-C1,Density,HernandezGomez2018,250.044,7.002,0.05,64.575,,,,,,,-23.106
H2-C1,Density,HernandezGomez2018,250.044,6.001,0.05,53.515,,,,,,,-23.106
H2-C1,Density,HernandezGomez2018,250.043,5.005,0.05,43.167,,,,,,,-23.107
H2-C1,Density,HernandezGomez2018,250.043,4.006,0.05,33.422,,,,,,,-23.107
H2-C1,Density,HernandezGomez2018,250.043,3.002,0.05,24.252,,,,,,,-23.107
H2-C1,Density,HernandezGomez2018,250.043,1.999,0.05,15.652,,,,,,,-23.107
H2-C1,Density,HernandezGomez2018,250.043,0.999,0.05,7.587,,,,,,,-23.107
H2-C1,Density,HernandezGomez2018,260.041,18.756,0.05,179.616,,,,,,,-13.109
H2-C1,Density,HernandezGomez2018,260.042,18.026,0.05,173.779,,,,,,,-13.108
H2-C1,Density,HernandezGomez2018,260.04,17.019,0.05,165.22,,,,,,,-13.11
H2-C1,Density,HernandezGomez2018,260.04,16.023,0.05,156.169,,,,,,,-13.11
H2-C1,Density,HernandezGomez2018,260.041,15.018,0.05,146.448,,,,,,,-13.109
H2-C1,Density,HernandezGomez2018,260.04,14.016,0.05,136.214,,,,,,,-13.11
H2-C1,Density,HernandezGomez2018,260.04,13.017,0.05,125.55,,,,,,,-13.11
H2-C1,Density,HernandezGomez2018,260.04,12.013,0.05,114.514,,,,,,,-13.11
H2-C1,Density,HernandezGomez2018,260.04,11.011,0.05,103.316,,,,,,,-13.11
H2-C1,Density,HernandezGomez2018,260.04,10.006,0.05,92.073,,,,,,,-13.11
H2-C1,Density,HernandezGomez2018,260.041,9.006,0.05,81.038,,,,,,,-13.109
H2-C1,Density,HernandezGomez2018,260.04,8.003,0.05,70.258,,,,,,,-13.11
H2-C1,Density,HernandezGomez2018,260.039,7.002,0.05,59.886,,,,,,,-13.111
H2-C1,Density,HernandezGomez2018,260.041,5.999,0.05,49.941,,,,,,,-13.109
H2-C1,Density,HernandezGomez2018,260.04,5,0.05,40.497,,,,,,,-13.11
H2-C1,Density,HernandezGomez2018,260.039,3.999,0.05,31.515,,,,,,,-13.111
H2-C1,Density,HernandezGomez2018,260.04,2.999,0.05,23.006,,,,,,,-13.11
H2-C1,Density,HernandezGomez2018,260.04,1.999,0.05,14.926,,,,,,,-13.11
H2-C1,Density,HernandezGomez2018,260.041,0.999,0.05,7.267,,,,,,,-13.109
H2-C1,Density,HernandezGomez2018,275.015,19.909,0.05,168.44,,,,,,,1.865
H2-C1,Density,HernandezGomez2018,275.015,19.02,0.05,161.966,,,,,,,1.865
H2-C1,Density,HernandezGomez2018,275.016,18.019,0.05,154.292,,,,,,,1.866
H2-C1,Density,HernandezGomez2018,275.015,17.01,0.05,146.15,,,,,,,1.865
H2-C1,Density,HernandezGomez2018,275.015,16.016,0.05,137.753,,,,,,,1.865
H2-C1,Density,HernandezGomez2018,275.015,15.018,0.05,128.986,,,,,,,1.865
H2-C1,Density,HernandezGomez2018,275.014,14.006,0.05,119.787,,,,,,,1.864
H2-C1,Density,HernandezGomez2018,275.015,13.011,0.05,110.507,,,,,,,1.865
H2-C1,Density,HernandezGomez2018,275.013,12.009,0.05,101.013,,,,,,,1.863
H2-C1,Density,HernandezGomez2018,275.013,11.005,0.05,91.455,,,,,,,1.863
H2-C1,Density,HernandezGomez2018,275.015,10.006,0.05,81.955,,,,,,,1.865
H2-C1,Density,HernandezGomez2018,275.015,9.003,0.05,72.54,,,,,,,1.865
H2-C1,Density,HernandezGomez2018,275.014,8.003,0.05,63.333,,,,,,,1.864
H2-C1,Density,HernandezGomez2018,275.013,7.005,0.05,54.384,,,,,,,1.863
H2-C1,Density,HernandezGomez2018,275.014,6.005,0.05,45.691,,,,,,,1.864
H2-C1,Density,HernandezGomez2018,275.013,5.002,0.05,37.281,,,,,,,1.863
H2-C1,Density,HernandezGomez2018,275.013,4.002,0.05,29.206,,,,,,,1.863
H2-C1,Density,HernandezGomez2018,275.014,2.997,0.05,21.412,,,,,,,1.864
H2-C1,Density,HernandezGomez2018,275.012,1.999,0.05,13.98,,,,,,,1.862
H2-C1,Density,HernandezGomez2018,275.012,0.999,0.05,6.842,,,,,,,1.862
H2-C1,Density,HernandezGomez2018,299.96,19.426,0.05,140.03,,,,,,,26.81
H2-C1,Density,HernandezGomez2018,299.959,18.999,0.05,137.175,,,,,,,26.809
H2-C1,Density,HernandezGomez2018,299.96,18.007,0.05,130.371,,,,,,,26.81
H2-C1,Density,HernandezGomez2018,299.959,17.007,0.05,123.312,,,,,,,26.809
H2-C1,Density,HernandezGomez2018,299.959,16.005,0.05,116.045,,,,,,,26.809
H2-C1,Density,HernandezGomez2018,299.958,15.004,0.05,108.622,,,,,,,26.808
H2-C1,Density,HernandezGomez2018,299.958,14.006,0.05,101.077,,,,,,,26.808
H2-C1,Density,HernandezGomez2018,299.959,13.003,0.05,93.405,,,,,,,26.809
H2-C1,Density,HernandezGomez2018,299.958,12.003,0.05,85.693,,,,,,,26.808
H2-C1,Density,HernandezGomez2018,299.957,11.001,0.05,77.955,,,,,,,26.807
H2-C1,Density,HernandezGomez2018,299.957,10.004,0.05,70.258,,,,,,,26.807
H2-C1,Density,HernandezGomez2018,299.957,9.003,0.05,62.59,,,,,,,26.807
H2-C1,Density,HernandezGomez2018,299.957,8.001,0.05,55.012,,,,,,,26.807
H2-C1,Density,HernandezGomez2018,299.958,7,0.05,47.554,,,,,,,26.808
H2-C1,Density,HernandezGomez2018,299.959,6,0.05,40.236,,,,,,,26.809
H2-C1,Density,HernandezGomez2018,299.957,4.999,0.05,33.078,,,,,,,26.807
H2-C1,Density,HernandezGomez2018,299.958,3.999,0.05,26.096,,,,,,,26.808
H2-C1,Density,HernandezGomez2018,299.958,2.983,0.05,19.18,,,,,,,26.808
H2-C1,Density,HernandezGomez2018,299.958,2,0.05,12.675,,,,,,,26.808
H2-C1,Density,HernandezGomez2018,299.956,0.999,0.05,6.241,,,,,,,26.806
H2-C1,Density,HernandezGomez2018,324.963,19.924,0.05,125.148,,,,,,,51.813
H2-C1,Density,HernandezGomez2018,324.964,19.004,0.05,119.703,,,,,,,51.814
H2-C1,Density,HernandezGomez2018,324.964,18,0.05,113.635,,,,,,,51.814
H2-C1,Density,HernandezGomez2018,324.966,17.001,0.05,107.464,,,,,,,51.816
H2-C1,Density,HernandezGomez2018,324.965,16.003,0.05,101.187,,,,,,,51.815
H2-C1,Density,HernandezGomez2018,324.963,15.003,0.05,94.801,,,,,,,51.813
H2-C1,Density,HernandezGomez2018,324.964,14.001,0.05,88.324,,,,,,,51.814
H2-C1,Density,HernandezGomez2018,324.966,13.002,0.05,81.811,,,,,,,51.816
H2-C1,Density,HernandezGomez2018,324.966,12.002,0.05,75.249,,,,,,,51.816
H2-C1,Density,HernandezGomez2018,324.966,11.004,0.05,68.681,,,,,,,51.816
H2-C1,Density,HernandezGomez2018,324.966,10,0.05,62.076,,,,,,,51.816
H2-C1,Density,HernandezGomez2018,324.965,9.001,0.05,55.531,,,,,,,51.815
H2-C1,Density,HernandezGomez2018,324.966,7.999,0.05,49.004,,,,,,,51.816
H2-C1,Density,HernandezGomez2018,324.966,6.999,0.05,42.544,,,,,,,51.816
H2-C1,Density,HernandezGomez2018,324.966,5.999,0.05,36.165,,,,,,,51.816
H2-C1,Density,HernandezGomez2018,324.966,4.999,0.05,29.867,,,,,,,51.816
H2-C1,Density,HernandezGomez2018,324.966,3.998,0.05,23.665,,,,,,,51.816
H2-C1,Density,HernandezGomez2018,324.967,2.985,0.05,17.488,,,,,,,51.817
H2-C1,Density,HernandezGomez2018,324.966,1.999,0.05,11.594,,,,,,,51.816
H2-C1,Density,HernandezGomez2018,324.967,0.999,0.05,5.733,,,,,,,51.817
H2-C1,Density,HernandezGomez2018,349.951,19.873,0.05,111.352,,,,,,,76.801
H2-C1,Density,HernandezGomez2018,349.95,19.002,0.05,106.734,,,,,,,76.8
H2-C1,Density,HernandezGomez2018,349.95,17.998,0.05,101.317,,,,,,,76.8
H2-C1,Density,HernandezGomez2018,349.95,16.998,0.05,95.842,,,,,,,76.8
H2-C1,Density,HernandezGomez2018,349.95,15.998,0.05,90.284,,,,,,,76.8
H2-C1,Density,HernandezGomez2018,349.95,14.997,0.05,84.669,,,,,,,76.8
H2-C1,Density,HernandezGomez2018,349.949,13.998,0.05,78.993,,,,,,,76.799
H2-C1,Density,HernandezGomez2018,349.949,12.998,0.05,73.267,,,,,,,76.799
H2-C1,Density,HernandezGomez2018,349.948,11.997,0.05,67.507,,,,,,,76.798
H2-C1,Density,HernandezGomez2018,349.949,10.999,0.05,61.741,,,,,,,76.799
H2-C1,Density,HernandezGomez2018,349.949,9.996,0.05,55.938,,,,,,,76.799
H2-C1,Density,HernandezGomez2018,349.95,8.997,0.05,50.163,,,,,,,76.8
H2-C1,Density,HernandezGomez2018,349.95,7.998,0.05,44.399,,,,,,,76.8
H2-C1,Density,HernandezGomez2018,349.949,7,0.05,38.671,,,,,,,76.799
H2-C1,Density,HernandezGomez2018,349.95,5.998,0.05,32.957,,,,,,,76.8
H2-C1,Density,HernandezGomez2018,349.949,4.999,0.05,27.309,,,,,,,76.799
H2-C1,Density,HernandezGomez2018,349.949,4,0.05,21.712,,,,,,,76.799
H2-C1,Density,HernandezGomez2018,349.949,2.999,0.05,16.173,,,,,,,76.799
H2-C1,Density,HernandezGomez2018,349.949,1.999,0.05,10.702,,,,,,,76.799
